Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Apr 2024,PS,PSP,PSPB0,1373,Retail,3680000,2024000,BẠC,PIC,TRANG SỨC ECZ,0051111100
1000,Apr 2024,PS,PSP,PSPB0,1376,Retail,1045000,574750,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1405,Retail,2489800,1369390,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1447,Retail,1185000,651750,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1504,Online,1825500,1004025,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1504,Retail,1727350,950043,BẠC,PIC,TRANG SỨC ECZ,0051111100
1000,Apr 2024,PS,PSP,PSPB0,1504,Retail,999750,549863,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1534,Online,1195000,657250,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1534,Retail,3173262,1745294,BẠC,PIC,TRANG SỨC ECZ,0051111100
1000,Apr 2024,PS,PSP,PSPB0,1534,Retail,4153850,2284618,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1579,Online,970600,533830,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1579,Retail,2490500,1369775,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPB0,1596,Retail,3122350,1717293,BẠC,PIC,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSP,PSPP0,1317,Retail,945000,519750,BẠC,PIC,TRANG SỨC NGỌC TRAI,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1115,Online,565000,310750,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1115,Retail,2335000,1284250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1115,Retail,1255500,690525,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1256,Retail,2168300,1192565,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1277,Retail,3908200,2149510,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1294,Online,595000,327250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1294,Online,490500,269775,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1294,Retail,0,0,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1307,Retail,4370000,2403500,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1314,Online,595000,327250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1316,Retail,7118350,3915093,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1317,Retail,6760000,3718000,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1330,Retail,1340000,737000,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1330,Retail,2290000,1259500,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1370,Retail,1790500,984775,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1370,Retail,1516500,834075,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1373,Online,795000,437250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1373,Retail,995000,547250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1373,Retail,1485000,816750,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1405,Retail,725000,398750,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1447,Retail,1495000,822250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1447,Retail,5621500,3091825,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1477,Online,1297350,713543,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1504,Online,695000,382250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1504,Retail,1390000,764500,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1534,Online,446250,245438,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1534,Retail,1790000,984500,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1534,Retail,2230000,1226500,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1579,Retail,795000,437250,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1579,Retail,1300500,715275,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Apr 2024,PS,PSP,PSPS0,1596,Online,505750,278163,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSP,PSPS0,1596,Retail,1340000,737000,BẠC,PIC,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Apr 2024,PS,PSR,PSRB0,1115,Online,995000,497500,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1277,Retail,300000,150000,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1330,Retail,2516500,1258250,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1370,Retail,555000,277500,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1373,Online,895500,447750,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1504,Retail,1165500,582750,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSR,PSRB0,1534,Retail,995000,497500,BẠC,SANRIO,TRANG SỨC ECZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1115,Online,2491800,1245900,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1115,Online,2833300,1416650,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1115,Retail,13902350,6951175,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1115,Retail,30717810,15358905,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1255,Online,3539000,1769500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1255,Online,1273000,636500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1255,Retail,6382000,3191000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1255,Retail,10978790,5489395,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1256,Online,4081750,2040875,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1256,Online,7969540,3984770,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1256,Retail,13237250,6618625,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1256,Retail,11892799,5946400,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1277,Online,2416500,1208250,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1277,Online,5470000,2735000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1277,Retail,21060671,10530336,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1277,Retail,39501814,19750907,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1278,Online,1311500,655750,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1278,Online,2834000,1417000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1278,Retail,13337600,6668800,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1278,Retail,25230700,12615350,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1280,Online,1638800,819400,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1280,Online,8525160,4262580,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1280,Retail,6495000,3247500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1280,Retail,24731360,12365680,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1294,Online,740000,370000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1294,Online,2773200,1386600,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1294,Retail,4978350,2489175,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1294,Retail,15313433,7656717,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1295,Online,1350000,675000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1295,Online,725000,362500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1295,Online,,-135450,BẠC,BẠC,TRANG SỨC CZ,0052131000
1000,Apr 2024,PS,PSS,PSSA0,1295,Retail,12584620,6292310,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1295,Retail,23383150,11691575,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1307,Online,755000,377500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1307,Online,2359146,1179573,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1307,Retail,5055950,2527975,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1307,Retail,24773200,12386600,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1314,Online,6337963,3168982,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1314,Online,7235740,3617870,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1314,Retail,18104500,9052250,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1314,Retail,24745885,12372943,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1316,Online,2186000,1093000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1316,Online,1912400,956200,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1316,Online,,-130000,BẠC,BẠC,TRANG SỨC CZ,0052131000
1000,Apr 2024,PS,PSS,PSSA0,1316,Retail,12291450,6145725,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1316,Retail,32024310,16012155,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1317,Online,2409000,1204500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1317,Online,4159250,2079625,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1317,Retail,9262150,4631075,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1317,Retail,13963900,6981950,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1318,Retail,375000,187500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1329,Online,1420500,710250,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1329,Online,1240000,620000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1329,Online,,-247500,BẠC,BẠC,TRANG SỨC CZ,0052131100
1000,Apr 2024,PS,PSS,PSSA0,1329,Retail,12012850,6006425,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1329,Retail,13000810,6500405,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1330,Online,1860000,930000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1330,Online,670500,335250,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1330,Retail,10441850,5220925,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1330,Retail,13496200,6748100,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1370,Online,395000,197500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1370,Online,4369920,2184960,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1370,Retail,13832100,6916050,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1370,Retail,25097210,12548605,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1373,Online,5266922,2633461,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1373,Online,6611646,3305823,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1373,Online,,-203500,BẠC,BẠC,TRANG SỨC CZ,0052131000
1000,Apr 2024,PS,PSS,PSSA0,1373,Retail,7751000,3875500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1373,Retail,23509560,11754780,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1376,Online,3653100,1826550,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1376,Online,3056530,1528265,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1376,Retail,9403800,4701900,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1376,Retail,16248800,8124400,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1401,Online,756090,378045,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1402,Online,1421000,710500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1402,Online,1965550,982775,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1402,Online,,-291975,BẠC,BẠC,TRANG SỨC CZ,0052131000
1000,Apr 2024,PS,PSS,PSSA0,1402,Retail,7689764,3844882,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1402,Retail,8685450,4342725,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1404,Online,1328500,664250,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1404,Online,4694800,2347400,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1404,Retail,16103150,8051575,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1404,Retail,25941000,12970500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1405,Online,413850,206925,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1405,Online,1646910,823455,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1405,Retail,4065000,2032500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1405,Retail,10604950,5302475,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1445,Online,4906300,2453150,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1445,Online,8694390,4347195,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1445,Retail,8738850,4369425,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1445,Retail,18783020,9391510,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1447,Online,6094600,3047300,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1447,Online,2997310,1498655,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1447,Retail,12679312,6339656,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1447,Retail,20261700,10130850,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1467,Online,595000,297500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1467,Online,1664500,832250,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1467,Retail,4199986,2099993,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1467,Retail,2019725,1009863,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1473,Online,1728800,864400,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1473,Online,2917000,1458500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1473,Retail,12624198,6312099,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1473,Retail,20644512,10322256,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1477,Online,2437830,1218915,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1477,Retail,9768886,4884443,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1477,Retail,17670614,8835307,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1489,Online,4669350,2334675,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1489,Online,2719000,1359500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1489,Retail,3050000,1525000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1489,Retail,8989000,4494500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1493,Online,1435000,717500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1493,Online,2441000,1220500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1493,Retail,9726424,4863212,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1493,Retail,10293930,5146965,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1504,Online,2916250,1458125,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1504,Online,3040630,1520315,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1504,Retail,12487964,6243982,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1504,Retail,18172857,9086429,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1516,Online,3084000,1542000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1516,Online,2023800,1011900,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1516,Retail,10021500,5010750,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1516,Retail,10359000,5179500,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1517,Online,2210000,1105000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1517,Online,670000,335000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1517,Retail,4290750,2145375,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1517,Retail,8041700,4020850,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1532,Online,2492300,1246150,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1532,Online,2546000,1273000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1532,Retail,4100000,2050000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1532,Retail,10709700,5354850,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1534,Online,4031750,2015875,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1534,Online,3726300,1863150,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1534,Retail,9677492,4838746,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1534,Retail,21888175,10944088,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1539,Online,444000,222000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1539,Online,2652930,1326465,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1539,Retail,3335955,1667978,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1539,Retail,25903143,12951572,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1541,Online,2251500,1125750,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1541,Online,1014240,507120,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1541,Retail,4896545,2448273,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1541,Retail,11818600,5909300,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1548,Online,445000,222500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1548,Online,4160000,2080000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1548,Retail,18233600,9116800,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1548,Retail,18056600,9028300,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1555,Online,636800,318400,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1555,Online,325500,162750,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1555,Retail,645000,322500,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1555,Retail,5315840,2657920,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1558,Online,2604750,1302375,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1558,Online,4269280,2134640,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1558,Retail,7666491,3833246,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1558,Retail,13050100,6525050,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1565,Online,2430000,1215000,BẠC,BẠC,TRANG SỨC CZ,0051111100
1000,Apr 2024,PS,PSS,PSSA0,1565,Online,1844000,922000,BẠC,BẠC,TRANG SỨC CZ,0051121000
1000,Apr 2024,PS,PSS,PSSA0,1565,Retail,4350000,2175000,BẠC,BẠC,TRANG SỨC CZ,0051111100
